ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	gene_type	
GO:00901501	GO:0090150	establishment of protein localization to membrane	179/7935	354/18862	0.000697031	0.011946919	0.010730428	AGK/AKT2/ANK3/AQP11/ARFRP1/ARHGAP44/ARL6/ARL6IP1/ATP1B1/BBS1/BBS2/BCL2/BCS1L/BHLHE40-AS1/BLZF1/C2CD5/CALM1/CALM3/CD24/CDK5/CDK5R1/CEMIP/CHM/CHMP4A/CIB1/CLSTN1/CNST/COX18/CPLX1/EMC1/EMC10/EMC2/EMC4/EMC6/EMC9/EXOC4/FIS1/FYN/GET1/GET4/GGA1/GGA2/GOLGA4/GOLGA7B/GOLPH3/GOLPH3L/GOPC/GORASP2/GRIP1/HSP90AA1/HSPA4/ICMT/INPP5K/ITGB1BP1/KRT18/LYPLA1/MACF1/MAIP1/MAPK8/MFF/MICALL1/MIEF1/MOAP1/MTCL1/MYO1C/NACA/NDUFA13/NMT1/NSF/OXA1L/PDCD5/PEX16/PEX19/PEX26/PEX3/PEX5/PKDCC/PREPL/PRKCI/PRNP/RAB3GAP2/RAB3IP/RACK1/ROMO1/RPL10/RPL12/RPL13/RPL13A/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL28/RPL29/RPL32/RPL36/RPL37/RPL37A/RPL38/RPL4/RPL5/RPL6/RPL7A/RPL8/RPLP0/RPLP2/RPS11/RPS13/RPS15/RPS16/RPS19/RPS2/RPS20/RPS23/RPS26/RPS27A/RPS28/RPS3/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA/RSC1A1/SAMM50/SEC16A/SEC61A1/SEC61B/SEC62/SEC63/SFN/SGTA/SIL1/SPTBN1/SRP14/SRP19/SRP68/SRP72/SRP9/SSR2/SSR3/STX1B/SYS1/TAMALIN/TCAF1/TCAF2/TFDP1/TIMM10B/TIMM13/TIMM22/TIMM29/TIMM9/TOMM22/TOMM70/TP53/TP53BP2/TP63/TRAM1/TRAM2/UBL4A/VAMP2/VPS37A/YIF1B/YWHAQ/YWHAZ/ZDHHC11/ZDHHC11B/ZDHHC14/ZDHHC2/ZDHHC20/ZDHHC21/ZDHHC23/ZDHHC24/ZDHHC4/ZDHHC6/ZDHHC9/ZFAND2B	179	turquoise
GO:0044843	GO:0044843	cell cycle G1/S phase transition	153/7935	298/18862	0.000711827	0.012176217	0.010936378	ACVR1/ANKRD17/ANXA1/APEX1/APPL1/ATM/ATP2B4/AURKA/BCL2/BRD7/CASP2/CCNA2/CCNB1/CCND1/CCND2/CCND3/CCNE1/CCNH/CDC25A/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK15/CDK16/CDK17/CDK18/CDK2/CDK2AP2/CDK3/CDK4/CDK5/CDK6/CDK7/CDKN3/CDT1/CNOT10/CNOT11/CNOT2/CNOT4/CNOT6/CNOT6L/CNOT7/CNOT9/CRADD/CTDSPL/CUL1/CUL2/CUL4A/CUL5/DACT1/DDRGK1/DHFR/DLG1/E2F6/EIF4E/EIF4G1/EZH2/FAM83D/FBXO5/FBXW7/FHL1/GMNN/GPR132/GTSE1/HINFP/INO80/KCNA5/KHDRBS1/KIF14/KLF11/LATS1/LSM11/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/MDM2/MDM4/MEPCE/MNAT1/MTBP/MYC/NASP/NPAT/ORC1/ORC2/ORC3/ORC4/ORC5/ORC6/PAGR1/PCBP4/PCNA/PHB2/PHF8/PIDD1/PKD1/PKD2/PLK2/PLRG1/PML/POLA1/POLA2/POLE/POLE2/POLE3/POLE4/PPAT/PRIM2/PRMT1/PRMT2/PSME1/PSME2/RBL1/RBL2/RCC1/RDX/RFWD3/RGCC/RPA1/RPA2/RPA3/RPS27L/RPS6/RPS6KB1/RRM2/SFN/SKP2/SLFN11/SOX4/STXBP4/TAF1/TCIM/TERT/TFDP1/TMEM14B/TNKS1BP1/TP53/TRIAP1/TRIM39/UBE2E2/USP37/WEE1/ZNF324/ZNF655/ZPR1	153	turquoise
GO:00516562	GO:0051656	establishment of organelle localization	214/7935	431/18862	0.00078969	0.013322328	0.011965787	ABCE1/ACTR10/ANKRD28/AP1AR/AP1M2/AP3M1/AP3M2/AP3S1/ARFGAP2/ARHGAP21/ARL6/ARMCX3/ATM/AURKB/BBS2/BBS4/BBS5/BBS7/BET1/BICD1/BICDL1/BLOC1S2/BLOC1S3/BLOC1S4/BLOC1S5/BLOC1S6/BOD1/BORCS5/C12orf4/C17orf75/CCNB1/CD84/CDC23/CDCA5/CDK5/CDK5RAP2/CDT1/CENPA/CENPC/CENPE/CENPF/CENPQ/CEP120/CEP83/CHAMP1/CHMP4A/CHMP5/CHMP6/CHMP7/CLASP1/CLASP2/CNIH1/COPG2/CROCC/CTSC/DCTN1/DLG1/DOCK7/DTNBP1/DYNC1H1/EML3/EML4/ESPL1/EXOC4/EZR/F8A2/FAM83D/FBXW11/FER/FYCO1/GATA2/GBF1/GOSR1/GOSR2/HTT/IL4/INCENP/ITGA4/ITGB1/KIF14/KIF22/KIF2C/KIF3A/KIF3B/KIF5A/KIF5C/KIFC1/KIT/LINC00869/LLGL1/LMAN1/LRPPRC/LSG1/LTV1/MAD1L1/MAD2L1/MAP1B/MAP4/MAP4K2/MAPK15/MAPT/MCFD2/MCPH1/MEIOC/MIS12/MKKS/MLH1/MREG/MX1/MYO15A/MYO19/MYO1B/MYO1C/MYO1D/MYO1E/MYO1G/MYO1H/MYO5B/NAPA/NDC80/NEFL/NLGN1/NMD3/NOP9/NPM1/NR4A3/NSF/NTN1/NUDC/NUF2/NUMA1/NUP62/NUP88/NUSAP1/OPA1/PCM1/PDCD10/PEX14/PIBF1/PINX1/PLK1/PPP6R1/PPP6R3/PREB/PRKN/RAB6A/RAN/RHOT2/RIOK2/RMDN1/RPS15/RRS1/S100A13/SAR1A/SAR1B/SCFD1/SDAD1/SEC16A/SEC23IP/SEC24A/SEC24C/SEC31A/SEH1L/SEPTIN5/SLC2A4/SLC9A3R1/SNAP29/SNAPIN/SNX4/SPAG5/SPDL1/SPHK2/SPICE1/SPIRE2/SPRY2/STARD3NL/STK11/STK25/STXBP1/SUN2/SYNE2/TBC1D20/TESK1/TFG/TLE6/TMED10/TMED2/TMED9/TMEM201/TMEM230/TRAK2/TRAPPC10/TRAPPC2/TRAPPC2L/TRAPPC4/TRAPPC6A/TRAPPC6B/TRAPPC9/TRIM46/TRIP11/TTL/USO1/UXT/VAMP7/VAMP8/VPS4A/WASF1/WASL/WDR11/WIPI1/XPO1/YWHAZ/ZBED3/ZW10	214	turquoise
GO:0000082	GO:0000082	G1/S transition of mitotic cell cycle	142/7935	275/18862	0.000799191	0.013429853	0.012062362	ACVR1/ANKRD17/ANXA1/APEX1/APPL1/ATM/AURKA/BCL2/BRD7/CASP2/CCNB1/CCND1/CCND2/CCND3/CCNE1/CCNH/CDC25A/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK15/CDK16/CDK17/CDK18/CDK2/CDK2AP2/CDK3/CDK4/CDK5/CDK6/CDK7/CDKN3/CDT1/CNOT10/CNOT11/CNOT2/CNOT4/CNOT6/CNOT6L/CNOT7/CNOT9/CRADD/CTDSPL/CUL1/CUL2/CUL4A/CUL5/DACT1/DHFR/DLG1/E2F6/EIF4E/EIF4G1/EZH2/FBXO5/FHL1/GMNN/GPR132/GTSE1/HINFP/INO80/KCNA5/KHDRBS1/KIF14/KLF11/LATS1/LSM11/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/MDM2/MDM4/MEPCE/MNAT1/MTBP/MYC/NASP/NPAT/ORC1/ORC2/ORC3/ORC4/ORC5/ORC6/PCBP4/PCNA/PHF8/PIDD1/PKD1/PKD2/PLK2/PLRG1/PML/POLA1/POLA2/POLE/POLE2/POLE3/POLE4/PPAT/PRIM2/PRMT1/PRMT2/PSME1/PSME2/RBL1/RBL2/RCC1/RDX/RFWD3/RGCC/RPA1/RPA2/RPA3/RPS27L/RPS6/RPS6KB1/RRM2/SFN/SKP2/SLFN11/SOX4/TERT/TFDP1/TMEM14B/TNKS1BP1/TP53/TRIAP1/UBE2E2/USP37/WEE1/ZNF324/ZNF655/ZPR1	142	turquoise
GO:0006997	GO:0006997	nucleus organization	70/7935	124/18862	0.00084422	0.014049067	0.012618525	AKAP8L/ANKLE2/BANF1/BIN1/CCNB1/CDK1/CHMP4A/CHMP5/CHMP6/CHMP7/DCTN1/EMD/EMG1/ETS1/FAM118B/H1-7/HABP4/HIPK2/HMGB2/LEMD2/LEMD3/LMNA/LPIN1/NDC1/NEK9/NEMP1/NOLC1/NUMA1/NUP107/NUP133/NUP155/NUP205/NUP35/NUP54/NUP93/PARP11/PITPNB/PLK1/PML/POLR1B/PPP2R1A/PPP2R2A/PRKCA/PSME4/PYGO2/REEP3/REEP4/RPS19/SEH1L/SERBP1/SUN1/SUN2/SUN3/SYCP3/TARDBP/TBPL1/TMEM170A/TMF1/TOR1B/TSSK6/UBXN2A/USP36/USPL1/VPS4A/VRK1/WBP2NL/WDR73/WRAP53/ZNF354A/ZPR1	70	turquoise
GO:0042776	GO:0042776	mitochondrial ATP synthesis coupled proton transport	17/7935	22/18862	0.000854599	0.014085294	0.012651064	ANTKMT/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/ATPSCKMT/DNAJC30/STOML2	17	turquoise
GO:0051383	GO:0051383	kinetochore organization	17/7935	22/18862	0.000854599	0.014085294	0.012651064	CDT1/CENPA/CENPC/CENPE/CENPF/CENPH/CENPK/CENPN/CENPT/CENPX/MIS12/NDC80/NUF2/POGZ/RNF4/SMC2/SMC4	17	turquoise
GO:00331571	GO:0033157	regulation of intracellular protein transport	129/7935	248/18862	0.000936797	0.015092445	0.013555661	AKT2/ANK3/ANP32B/ARHGAP44/ARIH2/ATP13A2/ATP5IF1/B3GAT3/BAG3/BAG4/BARD1/BCAS3/BCL2/C11orf65/C2CD5/CAMK1/CDH1/CDK5/CDK5R1/CEMIP/CEP131/CEP290/CIB1/CSNK2A2/CTDSPL2/DERL2/DERL3/DMAP1/DNAJC27/DYNLT2B/ECT2/EFCAB7/EMD/ERLEC1/FBXW7/FIS1/FLNA/FYN/GCC2/GTSE1/HAX1/HDAC3/HPS4/HSP90AB1/HSPA1L/HTRA2/HUWE1/ICE1/INPP5K/INSIG1/IPO5/ITGB1BP1/JUP/KIF20B/LMAN1/MAPK8/MAVS/MDFIC/MFF/MICALL2/MIEF1/MTCL1/MYO1C/NMT1/NOLC1/NUP54/NUP62/NUTF2/OAZ1/PARK7/PARL/PCM1/PCNT/PDCD10/PDCD5/PIK3R1/PIK3R2/PKIA/PKIG/PRKAA1/PRKN/PRNP/PTPN1/PTPN11/RAB29/RAN/RANGAP1/RHOU/RIOK2/RUFY3/SAE1/SAR1A/SAR1B/SEC16A/SFN/SH3TC2/SIAH3/SMAD3/SREBF2/SUFU/SVIP/TAMALIN/TARDBP/TCAF1/TCAF2/TENM1/TFDP1/TMEM30B/TP53/TP53BP2/TP63/TRIM28/TTC21B/UBAC2/UBE2G2/UBE2L3/UBL5/UBR5/UFM1/UHMK1/USP36/VAMP2/VPS11/XPO4/YOD1/YWHAQ/YWHAZ/ZDHHC2/ZPR1	129	turquoise
GO:0030952	GO:0030952	establishment or maintenance of cytoskeleton polarity	8/7935	8/18862	0.000979006	0.015556905	0.013972828	AQP1/ARHGAP35/CAMSAP3/CKAP5/KIF2C/LMNA/MAPKAP1/PDLIM1	8	turquoise
GO:0075733	GO:0075733	intracellular transport of virus	36/7935	57/18862	0.001055613	0.016571385	0.014884009	AAAS/BST2/CLEC4M/FMR1/KPNA2/KPNA3/KPNA6/MVB12A/NDC1/NMT2/NUP107/NUP133/NUP155/NUP160/NUP188/NUP205/NUP210/NUP35/NUP37/NUP42/NUP43/NUP54/NUP62/NUP85/NUP88/NUP93/POM121/POM121C/RAE1/RAN/RANBP2/RPS27A/SEH1L/VPS28/VPS37A/XPO1	36	turquoise
GO:1902275	GO:1902275	regulation of chromatin organization	99/7935	185/18862	0.001060241	0.016613671	0.01492199	AASS/AKAP8/AKAP8L/ASF1A/ATAD2/ATAD2B/ATF7IP/ATG5/ATM/ATRX/BCOR/BRCA1/BRD7/CAMK2D/CCNB1/CDK9/CHEK1/CTBP1/CTCF/CTR9/DNMT1/EID1/FMR1/FOXP3/GATA2/H1-0/H1-10/H1-3/H1-9P/HMGA1/ING2/IWS1/KAT2A/KAT7/KDM1A/KMT2A/MAPK8/MECP2/METTL4/MKI67/MLLT3/MLLT6/MORC2/MPHOSPH8/MTF2/MTHFR/MYB/NOC2L/OGT/PARG/PARK7/PARP10/PAX5/PAXBP1/PAXIP1/PHF1/PHF19/PHF8/PIH1D1/PIWIL2/PPHLN1/PRKD1/PRMT6/PYGO2/RIF1/RPS6KA4/RUVBL2/SART3/SET/SETD1A/SETD5/SETDB2/SIN3A/SIRT1/SMAD4/SMARCB1/SNW1/SPHK2/SPTY2D1/SSRP1/TADA2A/TAF7/TASOR/TET1/THAP7/TLK1/TLK2/TP53/TRIM28/UBE2N/UBR5/UCN/WDR5/WDR61/WDR70/ZNF274/ZNF304/ZNF335/ZNF451	99	turquoise
GO:00224061	GO:0022406	membrane docking	97/7935	181/18862	0.001112087	0.01739433	0.015623159	AHCYL1/AHI1/AKAP9/ALMS1/BLOC1S6/BVES/C2CD3/CCP110/CDK1/CDK5RAP2/CENPJ/CEP131/CEP135/CEP152/CEP162/CEP164/CEP192/CEP250/CEP290/CEP41/CEP57/CEP72/CEP76/CEP83/CEP89/CEP97/CETN2/CKAP5/CLASP1/CNTRL/CSNK1E/DCTN1/DYNC1H1/DYNC1I2/DYNLL1/ESYT1/ESYT2/EXOC4/EZR/FBF1/HAUS1/HAUS2/HAUS3/HAUS5/HAUS6/HAUS7/HAUS8/HSP90AA1/IQCB1/MAPRE1/MKS1/NEDD1/NPHP1/NPHP4/NSF/ODF2/OFD1/PACS2/PCM1/PCNT/PEX16/PLK1/PLK4/PPP2R1A/PSEN2/RAB12/RAB15/RAB3C/RAB3IP/RABEPK/RPGRIP1L/SCFD1/SFI1/SNAP29/SNPH/SSNA1/STX17/STX1B/STX2/STX8/STXBP1/TCTN2/TMEM216/TMEM67/TSNARE1/TTBK2/TUBB/TUBB4A/TUBG1/USO1/VAMP8/VAPB/VPS11/VPS33A/VPS33B/VPS45/VTI1B	97	turquoise
GO:0050688	GO:0050688	regulation of defense response to virus	42/7935	69/18862	0.001244593	0.019187284	0.017233546	APOBEC3F/C1QBP/CGAS/DDX58/DHX58/DHX9/DTX3L/EIF2AK4/ELMOD2/GPATCH3/HERC5/HSP90AA1/HTRA1/IFNLR1/IL15/IL27/IL2RA/IL4/ILRUN/LILRB1/MAVS/MICB/PQBP1/PTPN22/RIOK3/RNF125/RNF216/RNF26/SELENOK/SIN3A/STAT1/STING1/TARBP2/TKFC/TNFAIP3/TOMM70/TRAF3/TRAF3IP2/TRIM44/TSPAN32/UFD1/ZDHHC11	42	turquoise
GO:0016054	GO:0016054	organic acid catabolic process	133/7935	258/18862	0.00124692	0.019188715	0.01723483	AASS/ABCD2/ABCD3/ABCD4/ABHD1/ACACB/ACAD11/ACAD8/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ACAT2/ACBD5/ACOT4/ACOT8/ACOX3/ACSF3/ADO/AFMID/AHCY/AKR1A1/AKT2/ALDH3A2/ALDH5A1/ALDH6A1/ALDH8A1/AMACR/AMDHD1/AMDHD2/AMT/ARG1/ASRGL1/ATP2B4/AUH/BCAT2/BCKDHA/BLMH/CARNMT1/CARNS1/CDO1/CEL/CPT1A/CPT1B/CPT2/CRAT/CRYL1/CTH/DBT/DCXR/DDO/DECR2/DLD/DLST/ECH1/ECHDC1/ECHDC2/ECHS1/ECI1/ECI2/ENOSF1/ETFA/ETFB/ETFDH/FAAH/GCDH/GLDC/GLS/GLS2/GLUD1/GNPDA1/GNPDA2/GOT2/GPT/GPT2/GSTZ1/HACL1/HADH/HADHA/HDC/HIBADH/HIBCH/HMGCL/HSD17B4/HYKK/IDNK/IDO1/IDO2/ILVBL/IRS1/IVD/KMO/KYAT1/LONP2/LPIN1/MCAT/MCCC1/MCCC2/MECR/MLYCD/MMUT/MTOR/MTRR/NOS3/NUDT19/NUDT7/OGDH/PAH/PCBD1/PCCA/PCCB/PCK1/PCK2/PECR/PEX13/PEX2/PEX7/PPARA/PPAT/PPM1K/PRODH/QDPR/RIDA/SCP2/SHMT1/SHMT2/SLC25A17/SLC27A4/SORD/THNSL2/TXN2/TYSND1	133	turquoise
GO:0042180	GO:0042180	cellular ketone metabolic process	131/7935	254/18862	0.001318639	0.020112168	0.018064253	ABCD2/ACACB/ACADVL/ADIPOR1/ADIPOR2/AFMID/AIFM2/AKR1A1/AKR1B1/AKR7A2/AKT2/ALDH8A1/ANXA1/ATP2B4/AZIN1/BMP6/BRCA1/CACNA1H/CBR3/CBR4/CD74/CLCN2/COQ10A/COQ10B/COQ4/COQ5/COQ6/COQ7/COQ9/CPT1A/CRYZL1/CYP11B1/CYP46A1/CYP7A1/DGKQ/DHRS4/DHRS9/DKKL1/FABP5/FDXR/GHSR/GLO1/GOT2/GPD1/GPD2/GSTZ1/H6PD/HSD17B3/HSD17B6/IDO1/IDO2/INSIG1/IRS1/KDSR/KMO/KYAT1/KYAT3/LONP2/MLYCD/MTOR/NCOR1/NDUFA9/NMT1/NQO1/NR1D1/NR1H3/NR4A3/OAZ1/OAZ3/ODC1/OXCT1/PARK7/PDK2/PDP1/PDP2/PDPR/PDSS2/PIBF1/PPARA/PRKAB2/PRKAG2/PRKCE/PROX1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB10/PSMB11/PSMB2/PSMB4/PSMB5/PSMB6/PSMB7/PSMB8/PSMB9/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD1/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD5/PSMD8/PSMD9/PSME1/PSME2/PSME4/RDH10/REST/SIRT1/SIRT4/SIRT5/SLC45A3/SOX9/SRD5A1/STARD4/TREX1/TRIB3/TYSND1/UBIAD1	131	turquoise
GO:0045830	GO:0045830	positive regulation of isotype switching	19/7935	26/18862	0.001349814	0.020551162	0.018458547	CD28/CD40/CLCF1/EXOSC3/EXOSC6/HMCES/IL4/KMT5C/MAD2L2/MLH1/MSH2/NSD2/PAXIP1/RIF1/SHLD1/SHLD2/SHLD3/TFRC/TP53BP1	19	turquoise
GO:0043413	GO:0043413	macromolecule glycosylation	129/7935	250/18862	0.00139444	0.021044037	0.018901235	A4GNT/ABCA2/ABO/ACER2/ALG1/ALG10/ALG10B/ALG11/ALG12/ALG13/ALG14/ALG2/ALG3/ALG5/ALG6/ALG8/ALG9/AQP11/B3GALNT2/B3GALT2/B3GALT5/B3GALT6/B3GALT9/B3GAT2/B3GAT3/B4GALT2/B4GALT3/B4GALT4/B4GALT7/B4GAT1/C1GALT1/COG3/COG7/DAD1/DDOST/DERL3/DHDDS/DOLK/DOLPP1/DPAGT1/DPM1/DPY19L1/DPY19L2/DPY19L4/ENTPD5/EOGT/EXT2/EXTL2/FKRP/FKTN/FUT10/FUT3/FUT4/FUT6/FUT8/GALNT10/GALNT11/GALNT12/GALNT18/GALNT6/GALNT8/GALNT9/GALNTL6/GCNT1/GCNT2/GCNT4/GFPT1/GXYLT1/IL15/KRTCAP2/LARGE1/LARGE2/LMAN1/MAGT1/MAN1A2/MAN1B1/MAN1C1/MAN2A1/MCFD2/MGAT2/MGAT3/MGAT4A/MGAT4B/MGAT5/MGAT5B/MOGS/MPI/MUC16/MUC20/NAGPA/NUDT14/NUS1/OGT/OSTC/PGM3/PLOD3/PMM2/POFUT1/POFUT2/POGLUT1/POMK/POMT1/POMT2/RFT1/RPN2/RXYLT1/SDF2L1/SERP1/SLC35C1/SLC35C2/SLC39A8/ST3GAL1/ST3GAL3/ST3GAL5/ST6GAL1/ST6GALNAC1/ST6GALNAC6/ST8SIA1/STT3A/STT3B/TET1/TMTC3/TMTC4/TRAK2/TRIP11/UGGT1/UGGT2/VEGFB/XXYLT1	129	turquoise
GO:00442821	GO:0044282	small molecule catabolic process	212/7935	431/18862	0.00151702	0.022813743	0.020490741	AASS/ABCD2/ABCD3/ABCD4/ABHD1/ACACB/ACAD11/ACAD8/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ACAT2/ACBD5/ACOT4/ACOT8/ACOX3/ACSF3/ADA2/ADAL/ADH5/ADO/ADPRM/AFMID/AHCY/AKR1A1/AKT2/ALDH1A1/ALDH3A2/ALDH5A1/ALDH6A1/ALDH8A1/ALDOC/AMACR/AMDHD1/AMDHD2/AMT/APOBEC3D/APOBEC3F/APOBEC3H/APOE/ARG1/ASRGL1/ATP2B4/AUH/BCAT2/BCKDHA/BDH1/BLMH/BPNT1/BPNT2/CARNMT1/CARNS1/CBR3/CDADC1/CDO1/CEL/CPT1A/CPT1B/CPT2/CRAT/CRYL1/CTH/CYP27B1/CYP46A1/CYP7A1/DBT/DCXR/DDO/DECR2/DERA/DHDH/DLD/DLST/ECH1/ECHDC1/ECHDC2/ECHS1/ECI1/ECI2/ENO2/ENO3/ENOSF1/ENTPD3/ENTPD4/ENTPD5/ENTPD6/ENTPD7/ENTPD8/ESD/ETFA/ETFB/ETFDH/FAAH/FOXK1/FOXK2/FUT10/FUT4/FUT6/FUT8/GALE/GALM/GALT/GCDH/GCK/GLDC/GLS/GLS2/GLUD1/GLYCTK/GNPDA1/GNPDA2/GOT2/GPD2/GPI/GPT/GPT2/GSTZ1/HACL1/HADH/HADHA/HDC/HIBADH/HIBCH/HK1/HMGCL/HPRT1/HSD17B4/HSD17B6/HYKK/IDNK/IDO1/IDO2/ILVBL/IMPA1/INPP1/INPP5B/INPP5E/INPP5J/INPP5K/IRS1/IVD/KHK/KMO/KYAT1/LONP2/LPIN1/LRP5/MCAT/MCCC1/MCCC2/MECR/MLYCD/MMUT/MTMR7/MTOR/MTRR/NOS3/NT5C/NT5C3A/NT5E/NUDT15/NUDT18/NUDT19/NUDT7/NUDT9/OCRL/OGDH/OXCT1/OXCT2/PAH/PARK7/PCBD1/PCCA/PCCB/PCK1/PCK2/PDXP/PECR/PEX13/PEX2/PEX7/PFKL/PFKM/PFKP/PGM2L1/PKLR/PNP/PPARA/PPAT/PPM1K/PRODH/QDPR/RBKS/RIDA/RPE/SCP2/SHMT1/SHMT2/SLC25A12/SLC25A17/SLC27A4/SNX17/SORD/SYNJ2/THNSL2/TIGAR/TKFC/TP53/TXN2/TYSND1	212	turquoise
GO:00323861	GO:0032386	regulation of intracellular transport	175/7935	350/18862	0.001523182	0.022866366	0.020538006	AAAS/ABCA2/AKAP8L/AKT2/ANK3/ANP32B/ANTKMT/ARHGAP44/ARIH2/ARV1/ATP13A2/ATP5IF1/ATPSCKMT/B3GAT3/BAG3/BAG4/BARD1/BCAS3/BCL2/BORCS5/BVES/C11orf65/C2CD5/CAMK1/CAPN10/CDH1/CDK5/CDK5R1/CEMIP/CEP131/CEP290/CIB1/CPSF6/CSNK2A2/CTDSPL2/DERL2/DERL3/DHX9/DMAP1/DNAJC13/DNAJC27/DNAJC30/DYNC1H1/DYNLT2B/ECT2/EFCAB7/EIPR1/EMD/ERLEC1/EZR/FBXW7/FIS1/FLNA/FYN/GCC2/GTSE1/HAX1/HDAC3/HPS4/HSP90AB1/HSPA1L/HTRA2/HUWE1/ICE1/INPP5F/INPP5K/INSIG1/IPO5/ITGB1BP1/IWS1/JUP/KHDRBS1/KIF20B/LDLRAP1/LMAN1/MAP1B/MAP2K1/MAPK15/MAPK8/MAVS/MDFIC/MFF/MICALL2/MIEF1/MTCL1/MYO1C/NCBP2/NMT1/NOLC1/NRDE2/NSUN2/NUMA1/NUP54/NUP62/NUS1/NUTF2/OAZ1/PARK7/PARL/PCM1/PCNT/PDCD10/PDCD5/PGAP1/PIK3R1/PIK3R2/PKIA/PKIG/PPP1CC/PREB/PRKAA1/PRKN/PRNP/PTPN1/PTPN11/PTPN23/RAB29/RAN/RANGAP1/RDX/REEP6/RHOU/RINT1/RIOK2/RNF139/RUFY3/SAE1/SAR1A/SAR1B/SCFD1/SCP2/SEC16A/SFN/SH3TC2/SIAH3/SMAD3/SNX12/SPAG5/SREBF2/STK11/STX18/SUFU/SVIP/TAMALIN/TARDBP/TBC1D20/TCAF1/TCAF2/TENM1/TFDP1/TMEM30B/TP53/TP53BP2/TP63/TRIM28/TRIM46/TTC21B/UBAC2/UBE2G2/UBE2L3/UBL5/UBR5/UFM1/UHMK1/USP36/USP7/VAMP2/VPS11/XPO4/YIPF5/YOD1/YWHAQ/YWHAZ/ZDHHC2/ZPR1	175	turquoise
GO:0033209	GO:0033209	tumor necrosis factor-mediated signaling pathway	93/7935	174/18862	0.001550796	0.02315945	0.020801247	BAG4/BIRC2/BIRC3/CARD16/CD27/CD40/CD40LG/CD70/CDIP1/COMMD7/CYLD/EDAR/GPS2/GSTP1/H2BC11/IKBKB/KRT18/KRT8/LIMS1/LTA/MADD/MAP3K14/OTULIN/PIAS3/PRKN/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB10/PSMB11/PSMB2/PSMB4/PSMB5/PSMB6/PSMB7/PSMB8/PSMB9/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD1/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD5/PSMD8/PSMD9/PSME1/PSME2/PSME4/PTPN2/RACK1/RIPK1/SPPL2A/SPPL2B/ST18/STAT1/TAX1BP1/TMSB4X/TNF/TNFAIP3/TNFRSF13B/TNFRSF13C/TNFRSF14/TNFRSF17/TNFRSF25/TNFRSF4/TNFSF11/TNFSF12/TNFSF15/TNFSF8/TP53/TRADD/TRAF1/TRAF2/TRAF3/TRAF4/TRAF5/TRAF6/TRIM32/TXNDC17/UBE2K/ZNF675	93	turquoise
GO:0009067	GO:0009067	aspartate family amino acid biosynthetic process	16/7935	21/18862	0.001591691	0.023565255	0.021165731	AASDHPPT/AASS/ADI1/APIP/ASNS/ASNSD1/ENOPH1/GOT2/MRI1/MTAP/MTHFD1/MTHFD2L/MTHFR/MTR/MTRR/PLOD3	16	turquoise
GO:0033962	GO:0033962	P-body assembly	16/7935	21/18862	0.001591691	0.023565255	0.021165731	ATXN2L/CNOT2/CNOT6/CNOT6L/CNOT7/DDX6/DYNC1H1/EDC3/EIF4ENIF1/LIMD1/LSM14A/LSM3/LSM4/NBDY/PAN2/PATL2	16	turquoise
GO:0032507	GO:0032507	maintenance of protein location in cell	39/7935	64/18862	0.001780509	0.02591395	0.02327527	ANK3/ANKRD13C/ARL2/ARL2BP/BARD1/BBS4/CCDC88A/CD4/CDK5/CHCHD10/GOLPH3/GPAA1/HK1/INSIG1/INSIG2/KDELR1/KDELR2/NR5A1/PARK7/PDIA2/PFN4/PML/RANGAP1/RER1/SCIN/SKP1/SUN1/SUN2/SUPT7L/TAF3/TAF8/TAPT1/TMSB10/TMSB15B/TMSB4X/TWF1/VPS13A/VPS13C/VPS13D	39	turquoise
